measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,Deaths,209,Republic of Guinea-Bissau,3,Both,22,All ages,294,All causes,3,Rate,2007,1152.972223,1279.093613,1023.635196
2,DALYs (Disability-Adjusted Life Years),189,United Republic of Tanzania,3,Both,22,All ages,294,All causes,1,Number,2016,24467921.18,27488436.65,21922185.82
1,Deaths,209,Republic of Guinea-Bissau,3,Both,22,All ages,294,All causes,3,Rate,2008,1120.282412,1247.336188,991.8297548
2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,294,All causes,1,Number,2017,6193872.455,7160574.843,5379893.82
1,Deaths,209,Republic of Guinea-Bissau,3,Both,22,All ages,294,All causes,3,Rate,2009,1073.223557,1209.190687,948.6256207
2,DALYs (Disability-Adjusted Life Years),83,Republic of Iceland,3,Both,22,All ages,294,All causes,1,Number,2017,79578.3866,91879.57189,69561.43792
1,Deaths,209,Republic of Guinea-Bissau,3,Both,22,All ages,294,All causes,3,Rate,2010,1033.022227,1168.180251,905.5040532
2,DALYs (Disability-Adjusted Life Years),24,Republic of the Marshall Islands,3,Both,22,All ages,294,All causes,1,Number,2012,21729.97504,24778.01706,18974.32671
1,Deaths,209,Republic of Guinea-Bissau,3,Both,22,All ages,294,All causes,3,Rate,2011,994.8247185,1130.429628,871.1544411
2,DALYs (Disability-Adjusted Life Years),15,Republic of the Union of Myanmar,3,Both,22,All ages,294,All causes,1,Number,2013,21285830.18,24248473.69,18776002.2
1,Deaths,209,Republic of Guinea-Bissau,3,Both,22,All ages,294,All causes,3,Rate,2012,965.66327,1102.730231,846.4319374
2,DALYs (Disability-Adjusted Life Years),27,Independent State of Samoa,3,Both,22,All ages,294,All causes,1,Number,2013,57206.11549,65041.37543,50009.16343
1,Deaths,209,Republic of Guinea-Bissau,3,Both,22,All ages,294,All causes,3,Rate,2013,939.5138961,1074.03605,817.7105717
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,1,Number,2016,413579.6021,488638.2878,344418.9224
1,Deaths,209,Republic of Guinea-Bissau,3,Both,22,All ages,294,All causes,3,Rate,2014,922.0399179,1052.791403,800.0934898
2,DALYs (Disability-Adjusted Life Years),46,Republic of Croatia,3,Both,22,All ages,294,All causes,1,Number,2012,1562702.115,1733533.006,1414388.435
1,Deaths,209,Republic of Guinea-Bissau,3,Both,22,All ages,294,All causes,3,Rate,2015,896.0013616,1013.342303,771.9728825
2,DALYs (Disability-Adjusted Life Years),170,Republic of the Congo,3,Both,22,All ages,294,All causes,1,Number,2012,2302392.869,2604730.546,2049019.528
1,Deaths,209,Republic of Guinea-Bissau,3,Both,22,All ages,294,All causes,3,Rate,2016,868.7223269,982.2647936,751.6305178
2,DALYs (Disability-Adjusted Life Years),217,Republic of Sierra Leone,3,Both,22,All ages,294,All causes,1,Number,2013,5337529.766,6064381.175,4685589.613
1,Deaths,209,Republic of Guinea-Bissau,3,Both,22,All ages,294,All causes,3,Rate,2017,845.5872605,965.83441,728.3191184
2,DALYs (Disability-Adjusted Life Years),16,Republic of the Philippines,3,Both,22,All ages,294,All causes,1,Number,2015,31346758.17,34484605.51,28514326.68
1,Deaths,209,Republic of Guinea-Bissau,3,Both,22,All ages,294,All causes,3,Rate,2018,830.4765393,953.3555756,716.0620778
2,DALYs (Disability-Adjusted Life Years),28,Solomon Islands,3,Both,22,All ages,294,All causes,1,Number,2015,216691.1851,258527.4074,184784.6809
1,Deaths,209,Republic of Guinea-Bissau,3,Both,22,All ages,294,All causes,3,Rate,2019,807.5377099,926.1368749,691.2587561
2,DALYs (Disability-Adjusted Life Years),35,Georgia,3,Both,22,All ages,294,All causes,1,Number,2015,1543543.312,1688142.931,1417580.814
1,Deaths,209,Republic of Guinea-Bissau,3,Both,22,All ages,294,All causes,3,Rate,2020,930.9564351,1055.527832,817.7416581
2,DALYs (Disability-Adjusted Life Years),71,Australia,3,Both,22,All ages,294,All causes,1,Number,2015,6036989.138,6953372.282,5267402.867
1,Deaths,209,Republic of Guinea-Bissau,3,Both,22,All ages,294,All causes,3,Rate,2021,887.9714101,1024.174533,756.5360853
2,DALYs (Disability-Adjusted Life Years),83,Republic of Iceland,3,Both,22,All ages,294,All causes,1,Number,2015,77266.48749,89348.45094,67680.55531
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,1980,1812.179394,1998.290516,1644.51957
2,DALYs (Disability-Adjusted Life Years),8,Taiwan (Province of China),3,Both,22,All ages,294,All causes,1,Number,2016,6380840.03,7174662.386,5694449.116
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,1981,1754.805254,1941.921535,1586.902185
2,DALYs (Disability-Adjusted Life Years),20,Socialist Republic of Viet Nam,3,Both,22,All ages,294,All causes,1,Number,2016,25711795.63,29330809.35,22219096.68
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,1982,1725.328463,1904.696865,1569.000739
2,DALYs (Disability-Adjusted Life Years),95,United Kingdom of Great Britain and Northern Ireland,3,Both,22,All ages,294,All causes,1,Number,2017,19477795.02,22074007.33,17237597.01
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,1983,1700.794986,1847.888092,1561.818679
2,DALYs (Disability-Adjusted Life Years),107,Barbados,3,Both,22,All ages,294,All causes,1,Number,2017,99213.347,113775.0343,87132.64975
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,1984,1685.842585,1822.732539,1553.93926
2,DALYs (Disability-Adjusted Life Years),119,Republic of Trinidad and Tobago,3,Both,22,All ages,294,All causes,1,Number,2017,486113.8661,540010.5827,440765.3661
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,1985,1676.055902,1823.266371,1539.644914
2,DALYs (Disability-Adjusted Life Years),205,Republic of Côte d'Ivoire,3,Both,22,All ages,294,All causes,1,Number,2010,15270649.8,16670572.37,13911834.75
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,1986,1665.830646,1834.670228,1531.438972
2,DALYs (Disability-Adjusted Life Years),46,Republic of Croatia,3,Both,22,All ages,294,All causes,1,Number,2013,1528591.228,1703299.284,1377459.631
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,1987,1659.263721,1813.332949,1517.915238
2,DALYs (Disability-Adjusted Life Years),87,Grand Duchy of Luxembourg,3,Both,22,All ages,294,All causes,1,Number,2011,133791.848,152892.7217,117450.1105
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,1988,1646.353992,1808.394812,1508.076944
2,DALYs (Disability-Adjusted Life Years),58,Republic of Estonia,3,Both,22,All ages,294,All causes,1,Number,2013,480622.4344,532995.0422,434397.419
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,1989,1638.693858,1775.11472,1510.515252
2,DALYs (Disability-Adjusted Life Years),72,New Zealand,3,Both,22,All ages,294,All causes,1,Number,2013,1177249.834,1350955.139,1025744.065
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,1990,1897.465772,2051.403662,1752.513513
2,DALYs (Disability-Adjusted Life Years),99,Eastern Republic of Uruguay,3,Both,22,All ages,294,All causes,1,Number,2011,1096994.106,1211836.621,996779.0265
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,1991,1964.508946,2116.953231,1806.030248
2,DALYs (Disability-Adjusted Life Years),182,Republic of Malawi,3,Both,22,All ages,294,All causes,1,Number,2012,9407326.067,10264341.85,8612389.986
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,1992,1884.005514,2045.968662,1726.748653
2,DALYs (Disability-Adjusted Life Years),22,Republic of Fiji,3,Both,22,All ages,294,All causes,1,Number,2014,324565.5035,366105.101,283403.444
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,1993,1840.8346,1991.192157,1700.164214
2,DALYs (Disability-Adjusted Life Years),34,Republic of Azerbaijan,3,Both,22,All ages,294,All causes,1,Number,2014,3022634.486,3332100.154,2752820.343
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,1994,1895.705947,2047.980229,1756.091275
2,DALYs (Disability-Adjusted Life Years),367,Principality of Monaco,3,Both,22,All ages,294,All causes,1,Number,2012,13727.4371,15508.78725,12267.49515
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,1995,1808.770229,1945.499054,1672.632082
2,DALYs (Disability-Adjusted Life Years),58,Republic of Estonia,3,Both,22,All ages,294,All causes,1,Number,2014,483833.2678,537298.6818,438545.0561
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,1996,1813.618775,2003.286654,1655.333645
2,DALYs (Disability-Adjusted Life Years),79,Republic of Finland,3,Both,22,All ages,294,All causes,1,Number,2014,1682726.006,1902107.157,1493878.268
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,1997,1600.821388,1728.239732,1477.399706
2,DALYs (Disability-Adjusted Life Years),10,Kingdom of Cambodia,3,Both,22,All ages,294,All causes,1,Number,2018,5523534.605,6442274.851,4718859.879
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,1998,1522.176002,1650.294798,1409.474298
2,DALYs (Disability-Adjusted Life Years),522,Republic of Sudan,3,Both,22,All ages,294,All causes,1,Number,2016,13829810.53,16047180.84,11791463.71
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,1999,1460.327202,1586.161864,1344.956494
2,DALYs (Disability-Adjusted Life Years),131,Republic of Nicaragua,3,Both,22,All ages,294,All causes,1,Number,2017,1435759.557,1639596.373,1279511.1
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2000,1410.757658,1520.026066,1298.474709
2,DALYs (Disability-Adjusted Life Years),12,Lao People's Democratic Republic,3,Both,22,All ages,294,All causes,1,Number,2018,2480696.945,2932615.521,2089463.557
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2001,1365.63837,1467.951774,1265.241491
2,DALYs (Disability-Adjusted Life Years),145,State of Kuwait,3,Both,22,All ages,294,All causes,1,Number,2017,694171.4479,827656.1406,582155.249
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2002,1369.341479,1469.643577,1275.657219
2,DALYs (Disability-Adjusted Life Years),169,Central African Republic,3,Both,22,All ages,294,All causes,1,Number,2017,4680517.842,5502334.65,4036494.362
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2003,1346.061043,1440.873264,1250.923066
2,DALYs (Disability-Adjusted Life Years),79,Republic of Finland,3,Both,22,All ages,294,All causes,1,Number,2013,1686828.012,1906130.684,1496125.981
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2004,1181.421623,1274.041746,1088.7579
2,DALYs (Disability-Adjusted Life Years),23,Republic of Kiribati,3,Both,22,All ages,294,All causes,1,Number,2013,49623.17402,56913.75393,42721.94155
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2005,1104.796855,1195.545395,1016.881105
2,DALYs (Disability-Adjusted Life Years),35,Georgia,3,Both,22,All ages,294,All causes,1,Number,2013,1581472.154,1718723.022,1465612.768
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2006,1020.226896,1116.71756,933.0221921
2,DALYs (Disability-Adjusted Life Years),59,Republic of Latvia,3,Both,22,All ages,294,All causes,1,Number,2013,885295.77,970310.1513,816141.8811
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2007,946.9884495,1043.04095,865.1170867
2,DALYs (Disability-Adjusted Life Years),12,Lao People's Democratic Republic,3,Both,22,All ages,294,All causes,1,Number,2014,2538493.349,2956975.869,2195676.034
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2008,911.141215,1009.593017,821.468796
2,DALYs (Disability-Adjusted Life Years),46,Republic of Croatia,3,Both,22,All ages,294,All causes,1,Number,2014,1535781.45,1708727.182,1386493.558
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2009,901.5473819,999.8326579,806.3879644
2,DALYs (Disability-Adjusted Life Years),119,Republic of Trinidad and Tobago,3,Both,22,All ages,294,All causes,1,Number,2013,450869.5157,508259.9954,399863.8854
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2010,893.6726098,997.3456138,799.0079937
2,DALYs (Disability-Adjusted Life Years),131,Republic of Nicaragua,3,Both,22,All ages,294,All causes,1,Number,2013,1401722.076,1579849.56,1255151.608
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2011,876.5069656,982.8866845,781.1454115
2,DALYs (Disability-Adjusted Life Years),72,New Zealand,3,Both,22,All ages,294,All causes,1,Number,2014,1199078.449,1375550.125,1047346.063
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2012,852.5157603,965.8238289,752.1569587
2,DALYs (Disability-Adjusted Life Years),91,Portuguese Republic,3,Both,22,All ages,294,All causes,1,Number,2014,3362686.063,3802310.227,2981332.889
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2013,830.4507392,941.9993908,718.7703487
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,1,Number,2013,7511453.781,8596834.713,6607906.253
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2014,954.5669418,1073.381959,836.4674752
2,DALYs (Disability-Adjusted Life Years),164,Federal Democratic Republic of Nepal,3,Both,22,All ages,294,All causes,1,Number,2013,9713338.035,11078929.15,8589417.341
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2015,842.0940566,972.3224935,730.5019272
2,DALYs (Disability-Adjusted Life Years),127,Republic of El Salvador,3,Both,22,All ages,294,All causes,1,Number,2014,2028584.926,2217481.194,1860670.756
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2016,761.5123102,891.4914787,646.772427
2,DALYs (Disability-Adjusted Life Years),123,Republic of Peru,3,Both,22,All ages,294,All causes,1,Number,2011,7041624.713,8026624.879,6180628.667
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2017,730.8857774,869.694836,612.3676239
2,DALYs (Disability-Adjusted Life Years),189,United Republic of Tanzania,3,Both,22,All ages,294,All causes,1,Number,2013,25136367.99,27713335.96,22809931.06
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2018,705.7912165,850.6916721,583.3716601
2,DALYs (Disability-Adjusted Life Years),213,Republic of the Niger,3,Both,22,All ages,294,All causes,1,Number,2013,13526143.31,15542310.91,11657926.72
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2019,676.2146374,820.5764265,551.1981546
2,DALYs (Disability-Adjusted Life Years),27,Independent State of Samoa,3,Both,22,All ages,294,All causes,1,Number,2012,57138.72975,64604.41396,49696.67971
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2020,741.2226977,911.1973213,606.0167413
2,DALYs (Disability-Adjusted Life Years),87,Grand Duchy of Luxembourg,3,Both,22,All ages,294,All causes,1,Number,2012,135479.3191,154754.1504,118267.0411
1,Deaths,210,Republic of Liberia,3,Both,22,All ages,294,All causes,3,Rate,2021,723.0706191,899.1086289,595.9282506
2,DALYs (Disability-Adjusted Life Years),30,Republic of Vanuatu,3,Both,22,All ages,294,All causes,1,Number,2014,91767.3622,103558.4594,81688.28691
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,1980,2185.015047,2369.808688,2033.010998
2,DALYs (Disability-Adjusted Life Years),99,Eastern Republic of Uruguay,3,Both,22,All ages,294,All causes,1,Number,2012,1099968.429,1216639.371,997899.3893
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,1981,2155.423352,2330.545602,2012.922729
2,DALYs (Disability-Adjusted Life Years),149,Palestine,3,Both,22,All ages,294,All causes,1,Number,2012,1021511.464,1136582.184,907537.7042
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,1982,2110.306218,2264.388308,1970.541495
2,DALYs (Disability-Adjusted Life Years),218,Togolese Republic,3,Both,22,All ages,294,All causes,1,Number,2015,3925918.84,4503327.799,3410599.465
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,1983,2068.745046,2224.719529,1930.823089
2,DALYs (Disability-Adjusted Life Years),349,Greenland,3,Both,22,All ages,294,All causes,1,Number,2015,19306.01017,21587.83465,17243.23964
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,1984,2041.831963,2194.760814,1910.068461
2,DALYs (Disability-Adjusted Life Years),393,Saint Kitts and Nevis,3,Both,22,All ages,294,All causes,1,Number,2015,17807.03752,19807.09941,15875.32643
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,1985,1996.216788,2121.980301,1873.003336
2,DALYs (Disability-Adjusted Life Years),132,Republic of Panama,3,Both,22,All ages,294,All causes,1,Number,2016,947371.3455,1072160.921,846140.8813
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,1986,1937.184665,2055.37136,1811.979727
2,DALYs (Disability-Adjusted Life Years),144,Hashemite Kingdom of Jordan,3,Both,22,All ages,294,All causes,1,Number,2016,1857003.629,2144385.013,1598457.21
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,1987,1906.315888,2020.219206,1786.78425
2,DALYs (Disability-Adjusted Life Years),163,Republic of India,3,Both,22,All ages,294,All causes,1,Number,2016,477856721.2,526308060,438628344.2
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,1988,1877.171552,1998.02876,1757.499535
2,DALYs (Disability-Adjusted Life Years),175,Republic of Burundi,3,Both,22,All ages,294,All causes,1,Number,2016,5843667.952,6566175.288,5187765.478
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,1989,1849.244844,1963.463897,1737.738512
2,DALYs (Disability-Adjusted Life Years),181,Republic of Madagascar,3,Both,22,All ages,294,All causes,1,Number,2017,12171227.12,13770345.98,10653193.33
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,1990,1827.222254,1938.046626,1718.982929
2,DALYs (Disability-Adjusted Life Years),213,Republic of the Niger,3,Both,22,All ages,294,All causes,1,Number,2017,13823635.66,16174859.37,11830945.65
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,1991,1784.314638,1890.827459,1680.213496
2,DALYs (Disability-Adjusted Life Years),58,Republic of Estonia,3,Both,22,All ages,294,All causes,1,Number,2012,496282.412,549968.5764,450948.2146
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,1992,1756.746759,1870.633584,1644.622204
2,DALYs (Disability-Adjusted Life Years),37,Kyrgyz Republic,3,Both,22,All ages,294,All causes,1,Number,2016,1709501.812,1886023.248,1558450.147
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,1993,1729.387453,1846.86584,1615.721895
2,DALYs (Disability-Adjusted Life Years),369,Republic of Nauru,3,Both,22,All ages,294,All causes,1,Number,2017,4780.854495,5698.161506,4066.151212
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,1994,1715.916162,1823.520988,1597.003046
2,DALYs (Disability-Adjusted Life Years),79,Republic of Finland,3,Both,22,All ages,294,All causes,1,Number,2012,1691035.372,1912857.316,1496433.115
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,1995,1685.972628,1786.622562,1578.242234
2,DALYs (Disability-Adjusted Life Years),61,Republic of Moldova,3,Both,22,All ages,294,All causes,1,Number,2016,1495744.514,1634305.42,1382878.347
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,1996,1652.140511,1757.350093,1545.428095
2,DALYs (Disability-Adjusted Life Years),91,Portuguese Republic,3,Both,22,All ages,294,All causes,1,Number,2012,3408543.684,3860489.932,3023410.902
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,1997,1672.666061,1765.603151,1574.022525
2,DALYs (Disability-Adjusted Life Years),435,Republic of South Sudan,3,Both,22,All ages,294,All causes,1,Number,2017,7675417.144,9024336.624,6383021.357
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,1998,1661.389717,1757.460089,1566.430018
2,DALYs (Disability-Adjusted Life Years),144,Hashemite Kingdom of Jordan,3,Both,22,All ages,294,All causes,1,Number,2014,1714180.443,1971439.766,1488311.006
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,1999,1544.693275,1635.116468,1448.278816
2,DALYs (Disability-Adjusted Life Years),180,Republic of Kenya,3,Both,22,All ages,294,All causes,1,Number,2014,18741927.89,20366066.62,17192360.99
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,2000,1514.932357,1608.203947,1412.412948
2,DALYs (Disability-Adjusted Life Years),123,Republic of Peru,3,Both,22,All ages,294,All causes,1,Number,2016,7376645.381,8388340,6445518.402
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,2001,1474.367239,1569.97259,1370.279971
2,DALYs (Disability-Adjusted Life Years),135,Federative Republic of Brazil,3,Both,22,All ages,294,All causes,1,Number,2016,65636578.47,73578195.44,59138618.21
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,2002,1438.347418,1539.122776,1341.295818
2,DALYs (Disability-Adjusted Life Years),369,Republic of Nauru,3,Both,22,All ages,294,All causes,1,Number,2013,5167.240941,6013.925707,4453.20482
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,2003,1394.635364,1493.988761,1298.315517
2,DALYs (Disability-Adjusted Life Years),47,Czech Republic,3,Both,22,All ages,294,All causes,1,Number,2014,3486788.33,3910990.806,3121676.843
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,2004,1346.454617,1441.523611,1244.761869
2,DALYs (Disability-Adjusted Life Years),51,Republic of Poland,3,Both,22,All ages,294,All causes,1,Number,2011,13071231.01,14522219.36,11815023.88
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,2005,1309.953984,1411.388804,1214.791547
2,DALYs (Disability-Adjusted Life Years),123,Republic of Peru,3,Both,22,All ages,294,All causes,1,Number,2012,7073633.1,8071791.172,6181387.876
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,2006,1277.14309,1375.058047,1185.776837
2,DALYs (Disability-Adjusted Life Years),135,Federative Republic of Brazil,3,Both,22,All ages,294,All causes,1,Number,2012,63188959.72,70789604.68,56724807.25
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,2007,1243.336193,1339.505256,1146.428867
2,DALYs (Disability-Adjusted Life Years),217,Republic of Sierra Leone,3,Both,22,All ages,294,All causes,1,Number,2012,5446025.152,6103537.112,4794600.102
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,2008,1213.832932,1316.028104,1109.984155
2,DALYs (Disability-Adjusted Life Years),183,Republic of Mauritius,3,Both,22,All ages,294,All causes,1,Number,2013,393351.6037,439273.5677,355956.5791
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,2009,1180.761143,1279.197423,1084.025834
2,DALYs (Disability-Adjusted Life Years),187,Federal Republic of Somalia,3,Both,22,All ages,294,All causes,1,Number,2016,13502987.95,15865489.84,11633087.24
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,2010,1151.701636,1246.72993,1053.941149
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,1,Number,2014,7736773.081,8806250.919,6754746.98
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,2011,1121.908192,1217.0527,1021.760745
2,DALYs (Disability-Adjusted Life Years),164,Federal Democratic Republic of Nepal,3,Both,22,All ages,294,All causes,1,Number,2014,9684560.288,11152949.72,8501516.805
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,2012,1102.77478,1198.244706,1002.441933
2,DALYs (Disability-Adjusted Life Years),369,Republic of Nauru,3,Both,22,All ages,294,All causes,1,Number,2014,5022.92037,5908.473768,4297.03827
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,2013,1093.118349,1192.595519,996.2145588
2,DALYs (Disability-Adjusted Life Years),435,Republic of South Sudan,3,Both,22,All ages,294,All causes,1,Number,2014,8083670.276,9383179.686,6809548.89
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,2014,1062.048909,1158.003099,965.4068764
2,DALYs (Disability-Adjusted Life Years),152,Kingdom of Saudi Arabia,3,Both,22,All ages,294,All causes,1,Number,2015,8119963.873,9304975.462,7049193.073
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,2015,1029.152031,1127.499292,927.9441056
2,DALYs (Disability-Adjusted Life Years),20,Socialist Republic of Viet Nam,3,Both,22,All ages,294,All causes,1,Number,2018,26122669.69,29883526.59,22333088.54
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,2016,982.6240323,1086.939087,889.2622858
2,DALYs (Disability-Adjusted Life Years),175,Republic of Burundi,3,Both,22,All ages,294,All causes,1,Number,2011,6080851.358,6721902.473,5475033.66
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,2017,952.1669737,1054.437936,853.1285509
2,DALYs (Disability-Adjusted Life Years),115,Jamaica,3,Both,22,All ages,294,All causes,1,Number,2012,709263.5457,796771.3097,639040.6238
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,2018,924.7648174,1037.739857,818.8380483
2,DALYs (Disability-Adjusted Life Years),151,State of Qatar,3,Both,22,All ages,294,All causes,1,Number,2012,360230.8239,426318.7332,306855.9732
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,2019,889.7738819,1004.519372,777.0909387
2,DALYs (Disability-Adjusted Life Years),200,Republic of Benin,3,Both,22,All ages,294,All causes,1,Number,2012,6573276.751,7209692.778,5968569.662
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,2020,960.2937233,1096.898119,848.1347222
2,DALYs (Disability-Adjusted Life Years),47,Czech Republic,3,Both,22,All ages,294,All causes,1,Number,2017,3531779.338,3972766.7,3178399.229
1,Deaths,211,Republic of Mali,3,Both,22,All ages,294,All causes,3,Rate,2021,970.001044,1099.592628,856.5320665
2,DALYs (Disability-Adjusted Life Years),147,State of Libya,3,Both,22,All ages,294,All causes,1,Number,2016,2108137.396,2394169.995,1844580.488
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,1980,1221.865686,1354.322483,1092.117048
2,DALYs (Disability-Adjusted Life Years),22,Republic of Fiji,3,Both,22,All ages,294,All causes,1,Number,2013,323315.3665,357595.433,289328.7579
1,Deaths,212,Islamic Republic of Mauritania,3,Both,22,All ages,294,All causes,3,Rate,1981,1203.299539,1334.725827,1070.572067
